group_id,pool,label,src_class,path
114,C,high,high,data/images/train/high/image1441_jpg.rf.9b463877b7dbc9e25676ce8129f34e57.jpg
115,C,moderate,high,data/images/train/high/image1445_jpg.rf.bdb00b03c2956b8d60eea485c478435c.jpg
116,C,high,high,data/images/train/high/image1450-2-_jpg.rf.3aab1fd16f5ff5fd8448f688100cbdfb.jpg
117,C,junk,high,data/images/train/high/image1450_jpg.rf.34c3ed60142d1d3f2a29cf8c514a878e.jpg
118,C,high,high,data/images/train/high/image1451_jpg.rf.4f328dcecb3806a19b6418326944d22f.jpg
119,C,moderate,high,data/images/train/high/image145_jpg.rf.0fd38b0c5fa4ba9f7df9b8be3e4706a5.jpg
120,C,high,high,data/images/train/high/image1462_jpg.rf.8207ff35f9d635796cb8c034d1be337a.jpg
121,C,junk,high,data/images/train/high/image1464_jpg.rf.da4ced585cbf1bfb42ba18915320c78c.jpg
122,C,junk,high,data/images/train/high/image1469_jpg.rf.af08fff2c643cf8c5c07d1781e8d8a61.jpg
123,C,moderate,high,data/images/train/high/image1470_jpg.rf.6088f46b9da1e4b2c3c48f7bc614412c.jpg
124,C,moderate,high,data/images/train/high/image1471-2-_jpg.rf.af197db76be0bbe90277c6b25638a112.jpg
125,C,moderate,high,data/images/train/high/image1471_jpg.rf.20486654223a7ec7e712ce1a4bfd187c.jpg
126,C,moderate,high,data/images/train/high/image1472_jpg.rf.e462e292b530ed1cb63888dbf1eaf5df.jpg
127,C,moderate,high,data/images/train/high/image1474_jpg.rf.f9c2b2b37025f555ecb4a18b24edbb70.jpg
128,C,moderate,high,data/images/train/high/image1495_jpg.rf.78916bb4bdc07f7fa26f4e714e539e32.jpg
130,C,junk,high,data/images/train/high/image1512_jpg.rf.f6272fae3a3e42ec3069976da270390f.jpg
131,C,junk,high,data/images/train/high/image1515_jpg.rf.85913b25cb43926dd3dd095b1861abc2.jpg
132,C,junk,high,data/images/train/high/image1517_jpg.rf.04dc9fcc763b3f8bacc842238b86cd2a.jpg
132,C,junk,high,data/images/train/high/image2080_jpg.rf.5979fed64176742de9c3cb34fa93779b.jpg
133,C,moderate,high,data/images/train/high/image151_jpg.rf.f901b3145fe500e9fc329dd91da9246f.jpg
134,C,high,high,data/images/train/high/image1523_jpg.rf.68e8d8b730bd0c3ad1c47c26b27cd5cf.jpg
135,C,low,high,data/images/train/high/image1526_jpg.rf.3b0a926830bc8d16ee2e38a67c5dff40.jpg
136,C,moderate,high,data/images/train/high/image1530_jpg.rf.1273cf37d51fc27060bfe31f7955ee90.jpg
137,C,moderate,high,data/images/train/high/image1536_jpg.rf.c8af580971f84de9560f340136540ce0.jpg
138,C,moderate,high,data/images/train/high/image1555_jpg.rf.e3bd502559f478a3c5865eb26ac2cb3b.jpg
139,C,moderate,high,data/images/train/high/image1557_jpg.rf.b5667199fb954ac47cc1829a54b31c61.jpg
140,C,moderate,high,data/images/train/high/image1558_jpg.rf.c3c4e1fb887f12d5bf527e1b4568e0bd.jpg
141,C,junk,high,data/images/train/high/image1561_jpg.rf.e0da48db7bb3aeeeb9b2680f216f55bc.jpg
141,C,junk,high,data/images/train/high/image1688_jpg.rf.0470d4dca88269483f881df894c6b4ea.jpg
142,C,junk,high,data/images/train/high/image156_jpg.rf.6b9b65c5cf884bf334d1a8bb8779c672.jpg
143,C,moderate,high,data/images/train/high/image1575_jpg.rf.0cbb7f1201016192fb7d008d288961da.jpg
144,C,moderate,high,data/images/train/high/image1580_jpg.rf.00a23367fd151a0a886782e51be78344.jpg
145,C,moderate,high,data/images/train/high/image1597_jpg.rf.0b04d1f3d9d1dd81ce5c3c1cf17ed48d.jpg
146,C,moderate,high,data/images/train/high/image1606_jpg.rf.b04b83841641c4c7ccc1523e78a8d2f1.jpg
147,C,moderate,high,data/images/train/high/image1612_jpg.rf.5330764490252aeaa4f9d87aefd386ea.jpg
148,C,moderate,high,data/images/train/high/image1613_jpg.rf.b59d1a2ee8ec9e6b387849d4158446b1.jpg
149,C,moderate,high,data/images/train/high/image1614_jpg.rf.783f3e6c6b3ce1743523363f59f505fa.jpg
150,C,high,high,data/images/train/high/image1622_jpg.rf.25e28e217073b2ec1b4ec292ceefead1.jpg
151,C,moderate,high,data/images/train/high/image1623_jpg.rf.436acb4d7201dbd885ed63e94c1e24e0.jpg
152,C,high,high,data/images/train/high/image1632_jpg.rf.109dcc89d1b979acd5adc3716afc9617.jpg
153,C,moderate,high,data/images/train/high/image1636_jpg.rf.3cb1a796351d6700a72a02fe11fea442.jpg
154,C,moderate,high,data/images/train/high/image1649_jpg.rf.abba743dcd4e04f580362bbac2a82fee.jpg
155,C,junk,high,data/images/train/high/image1654_jpg.rf.bb92497857511f59cf5277fc390fd53f.jpg
156,C,high,high,data/images/train/high/image1655_jpg.rf.2d83ef4daeb584b4963ed05813de13bf.jpg
156,C,high,high,data/images/train/high/image634_jpg.rf.ba427699283bfa7c4e262a34637af3dc.jpg
157,C,moderate,high,data/images/train/high/image1658_jpg.rf.0c23d6ea367193b2ba5d3d32aef81e75.jpg
158,C,high,high,data/images/train/high/image1660_jpg.rf.14a40f952c1c30d260b33e80b67865f0.jpg
159,C,high,high,data/images/train/high/image1675_jpg.rf.c2748a0d6854d2cca5c7cd10f7ea81a0.jpg
160,C,high,high,data/images/train/high/image167_jpg.rf.49ae19d9870231a85dcdec5b5e582359.jpg
161,C,high,high,data/images/train/high/image1691_jpg.rf.07b657f830cc5fe139e7d7c4ca531c4e.jpg
162,C,moderate,high,data/images/train/high/image1694_jpg.rf.f3bb49010be16d2af9f65b439c5e90dd.jpg
163,C,moderate,high,data/images/train/high/image1695-2-_jpg.rf.7facce564149823518ddcc0076aaab0c.jpg
164,C,moderate,high,data/images/train/high/image1697_jpg.rf.f0b69eac2f9f7331943fe628bd3e7fcb.jpg
165,C,high,high,data/images/train/high/image1700_jpg.rf.e43b0d28b6ef773e21209fedb3778b1f.jpg
166,C,moderate,high,data/images/train/high/image1706_jpg.rf.7f625340837209a44667f5018186e29b.jpg
167,C,moderate,high,data/images/train/high/image1734_jpg.rf.3247905d32343afc5d5e63aac57a5c30.jpg
168,C,low,high,data/images/train/high/image173_jpg.rf.f7a664db1f38f819d93e0d68ed6bd2ba.jpg
169,C,moderate,high,data/images/train/high/image1747_jpg.rf.4f533df1722c50a12df9f6a140ac8691.jpg
170,C,junk,high,data/images/train/high/image1757_jpg.rf.bcb7ebfa7d46fb16ba0c517e8c43dcb8.jpg
171,C,moderate,high,data/images/train/high/image175_jpg.rf.aec4bfcaff933950cdb6540e824eae7e.jpg
172,C,moderate,high,data/images/train/high/image1760_jpg.rf.741fe77adb4c12d431e348fdc769677f.jpg
173,C,moderate,high,data/images/train/high/image1764_jpg.rf.2121c756e2ba2ad43509a0bba2e279f7.jpg
174,C,moderate,high,data/images/train/high/image1766_jpg.rf.ab901175b08a4c674dff761cc1ccdbaa.jpg
175,C,moderate,high,data/images/train/high/image176_jpg.rf.8c37889317fff2e5909e0e4a838a2ab1.jpg
176,C,high,high,data/images/train/high/image1775_jpg.rf.989d604a2d62f80b69d5982937ed425a.jpg
176,C,high,high,data/images/train/high/image2441_jpg.rf.eddd5e1d3cf469fdca806b979ae0c4b1.jpg
177,C,moderate,high,data/images/train/high/image1779_jpg.rf.7de5385b50fe348fb1116449301378b8.jpg
178,C,high,high,data/images/train/high/image1783_jpg.rf.60afa63b6dda6efbed3293c7102e78c0.jpg
179,C,moderate,high,data/images/train/high/image1784_jpg.rf.e69ff8aebd24e20387db8e9ebed78eda.jpg
180,C,moderate,high,data/images/train/high/image1785_jpg.rf.5c85833e643222b12ce475cc7cbf94a3.jpg
181,C,moderate,high,data/images/train/high/image1786_jpg.rf.057b866b24cbbfb42e63c102cc79138e.jpg
182,C,moderate,high,data/images/train/high/image1788_jpg.rf.56f53cc02edd828aa4c5e7ce38262c41.jpg
183,C,moderate,high,data/images/train/high/image1794_jpg.rf.03517f1be66dd09a8dd489f6c3bd18cd.jpg
184,C,high,high,data/images/train/high/image1807_jpg.rf.9fea5d958aebb080a0a50ecd03cc9db2.jpg
185,C,high,high,data/images/train/high/image1813_jpg.rf.349395c5305531f0cc1a9687abf2bc32.jpg
186,C,high,high,data/images/train/high/image181_jpg.rf.17f3036e2c6a1e89fca301666a049557.jpg
187,C,moderate,high,data/images/train/high/image1822_jpg.rf.804ce9858379734afebac6dbf781a198.jpg
188,C,junk,high,data/images/train/high/image1828_jpg.rf.9a5ffde64f65e082a23af95446bddd67.jpg
189,C,high,high,data/images/train/high/image1829_jpg.rf.72a5c507d66ab49d1052f9b6b79f28d5.jpg
190,C,high,high,data/images/train/high/image183_jpg.rf.8d9745603d22fcdbd2a042ba6ab2c858.jpg
191,C,high,high,data/images/train/high/image184_jpg.rf.b7c94b97868a5897bebb8b7cbb7feb70.jpg
192,C,high,high,data/images/train/high/image1866_jpg.rf.5033ce54bfc813a5f92fb3d74f8a18d7.jpg
193,C,junk,high,data/images/train/high/image1869_jpg.rf.ba3399a94a87af543e5a277cd8b82b57.jpg
193,C,junk,high,data/images/train/high/image49_jpg.rf.5f76c6f2c2c002ac2f01497ec7702da0.jpg
194,C,high,high,data/images/train/high/image1875_jpg.rf.5b1bfe12bb5ef5b6b5f9f608712d3781.jpg
195,C,moderate,high,data/images/train/high/image1877_jpg.rf.d232acf41e3f19196a265172e750d398.jpg
196,C,junk,high,data/images/train/high/image1882_jpg.rf.85a814c16fbaad0d7fdea06518a56d76.jpg
197,C,high,high,data/images/train/high/image1897_jpg.rf.44ee17a1df7d77d800e578ccae5735ed.jpg
198,C,high,high,data/images/train/high/image18_jpg.rf.4388cd51c5dbee3d9705e76cc4d2a9b5.jpg
199,C,high,high,data/images/train/high/image1901_jpg.rf.1e495880be805bca372c90a628354b8e.jpg
200,C,high,high,data/images/train/high/image1907_jpg.rf.b33370c826f58407f151cd2488d4875c.jpg
202,C,high,high,data/images/train/high/image1922_jpg.rf.9bfd55f22c30ce06cf017756a40e7559.jpg
203,C,low,high,data/images/train/high/image1923_jpg.rf.4570cc085aee8a34e0bdf7ec9bfc8590.jpg
203,C,low,high,data/images/train/high/image798_jpg.rf.153e0cd3441737fe2b12e7d45b155bfd.jpg
204,C,junk,high,data/images/train/high/image1934_jpg.rf.4725c7cc8ca785197e557e10b4ea9648.jpg
204,C,junk,high,data/images/train/high/image99_jpg.rf.8652efeceb42b30d2e0920e6f903524d.jpg
205,C,high,high,data/images/train/high/image1935_jpg.rf.67fe1e13fd692b08110c46e8045c5968.jpg
205,C,high,high,data/images/train/high/image854_jpg.rf.583996353221f8c1053511aa1b19ebe1.jpg
206,C,junk,high,data/images/train/high/image1964_jpg.rf.916b07ba7cfabd2cd406f09e088a72d9.jpg
207,C,high,high,data/images/train/high/image196_jpg.rf.e7586a52430ee66ef48f46a8b46d2065.jpg
209,C,junk,high,data/images/train/high/image1986_jpg.rf.38cedfdb2d9da52871830ce979bd0e2c.jpg
209,C,junk,high,data/images/train/high/image944-2-_jpg.rf.d4d65d57059204417bec81917622cef7.jpg
210,C,high,high,data/images/train/high/image198_jpg.rf.1b8280a7be93be47d27ca12139e8cb3e.jpg
212,C,junk,high,data/images/train/high/image2025_jpg.rf.bfd684f5cc9dc456acf2f40ad0650afe.jpg
213,C,junk,high,data/images/train/high/image2032_jpg.rf.217bdcdf835ef51a3f7191e018af62e8.jpg
214,C,high,high,data/images/train/high/image2079_jpg.rf.cbd042999ab0cc062aad531daa4a26fd.jpg
215,C,junk,high,data/images/train/high/image2111_jpg.rf.840a844451b7f997e1c33b650afeae4e.jpg
216,C,high,high,data/images/train/high/image2130_jpg.rf.cbd2d37860d8d17a8b759d931e4cc8c5.jpg
217,C,high,high,data/images/train/high/image2135_jpg.rf.ec544cf0457bd12a5d04a3da08cbf5fe.jpg
218,C,high,high,data/images/train/high/image2137_jpg.rf.352535fe7b648c2a61849af7ba29b8bf.jpg
219,C,high,high,data/images/train/high/image2138_jpg.rf.705cb43673c0fc6b373613e8c52945ff.jpg
221,C,moderate,high,data/images/train/high/image214_jpg.rf.61879c3857bc7a3637eababc470c9504.jpg
222,C,moderate,high,data/images/train/high/image2154_jpg.rf.429262cf23c6097aec953e12a8f9cb87.jpg
223,C,moderate,high,data/images/train/high/image2163_jpg.rf.086040ed3497e0119f282079723eb256.jpg
226,C,junk,high,data/images/train/high/image2185_jpg.rf.4ae9ebbd3dbc4e154e2fab1e1693162f.jpg
227,C,moderate,high,data/images/train/high/image2189_jpg.rf.b0178b0c40cf4ff989a82b69059cedb6.jpg
228,C,junk,high,data/images/train/high/image2198_jpg.rf.17af9b06f41c78c0af8e1aad3ea4785d.jpg
229,C,high,high,data/images/train/high/image2205_jpg.rf.f23477ffe9afe7d3713fdf803f2bf4da.jpg
229,C,high,high,data/images/train/high/image267_jpg.rf.aade4a231ea53c60f6b14b573f4723e9.jpg
230,C,high,high,data/images/train/high/image2211_jpg.rf.9fe3513cfbdf39b0d0a243be0038e1ac.jpg
231,C,high,high,data/images/train/high/image2214_jpg.rf.dbb5882f7b29d1ad266a07d28c8a4631.jpg
232,C,moderate,high,data/images/train/high/image2260_jpg.rf.b3682fca45754771b016412d757eae8d.jpg
233,C,high,high,data/images/train/high/image2266_jpg.rf.62ea85d3d3d7616f06d0b8b446382e04.jpg
234,C,moderate,high,data/images/train/high/image2270_jpg.rf.1d896791a0a130a363d8c9c48b076b65.jpg
235,C,moderate,high,data/images/train/high/image2273_jpg.rf.b21e745492de8753f5a6fb21203f2ff8.jpg
236,C,moderate,high,data/images/train/high/image2278_jpg.rf.4a92bddc196e9fa72b71fe6cd2cd86d9.jpg
237,C,moderate,high,data/images/train/high/image2279_jpg.rf.54b84b43c5b5bd7a7e062c10c338ef4e.jpg
238,C,high,high,data/images/train/high/image2282_jpg.rf.6d197e6015b45317cb25736711e98796.jpg
239,C,high,high,data/images/train/high/image2283_jpg.rf.670c4ab44f089a16c09ee9434c265a06.jpg
240,C,high,high,data/images/train/high/image2285_jpg.rf.d6aca3441d57276dfc6be1c34b43a31c.jpg
241,C,high,high,data/images/train/high/image2289_jpg.rf.9f5796b4a5ac98bad99ce303cf15a190.jpg
242,C,high,high,data/images/train/high/image2291_jpg.rf.0b89aedbadf770aba1d958959a33bafa.jpg
243,C,high,high,data/images/train/high/image2305_jpg.rf.a18f92e946bca764a9c24269545350a6.jpg
244,C,moderate,high,data/images/train/high/image2326_jpg.rf.6419bf1fa52a5b32896b95258347ab11.jpg
244,C,moderate,high,data/images/train/high/image344_jpg.rf.3394eb9afa8ec147a531662438d9d555.jpg
245,C,high,high,data/images/train/high/image2331_jpg.rf.007c86874baddcd5f8f3f70d2f915172.jpg
245,C,high,high,data/images/train/high/image346_jpg.rf.644915b8c29a6bbdf2f3f12aa78c2430.jpg
246,C,moderate,high,data/images/train/high/image2333_jpg.rf.7f86f5786888f6f83a1ec4b192cff622.jpg
247,C,moderate,high,data/images/train/high/image2336_jpg.rf.7adfc34f1d2801c08a514395b28a555d.jpg
248,C,high,high,data/images/train/high/image2337_jpg.rf.ad590d309c09356c4d653c460fca6e27.jpg
249,C,high,high,data/images/train/high/image2349_jpg.rf.c87d6841949f91845a98687098437abd.jpg
250,C,moderate,high,data/images/train/high/image2351_jpg.rf.b48b36f8e9485ef64b8bfbf77f3c5488.jpg
251,C,high,high,data/images/train/high/image2353_jpg.rf.ce0f425515e93e4e08e740ee8129ff71.jpg
252,C,high,high,data/images/train/high/image2354_jpg.rf.af3af03724d1df84e4f7fd62c4851a8c.jpg
253,C,moderate,high,data/images/train/high/image2356_jpg.rf.2fcff7def86c0b994fefe4aedc552654.jpg
254,C,high,high,data/images/train/high/image2368_jpg.rf.88b1cd444abe2df3f007b49309fd0a04.jpg
255,C,high,high,data/images/train/high/image2369_jpg.rf.9e1209063af3ade332cc750cf37c1595.jpg
256,C,high,high,data/images/train/high/image2376_jpg.rf.af0fef88c8f23cc3117a0d226b5f5bbb.jpg
257,C,junk,high,data/images/train/high/image2381_jpg.rf.b7d17635a43448282d13b3385ebfa302.jpg
258,C,high,high,data/images/train/high/image2397_jpg.rf.9a886061cf74356b6b13953820e10df0.jpg
259,C,high,high,data/images/train/high/image23_jpg.rf.afbfce8a184b033385f248288e02873a.jpg
260,C,junk,high,data/images/train/high/image2405_jpg.rf.4efeb8b2228fb3e39e9e654a3e1a2189.jpg
260,C,junk,high,data/images/train/high/image390_jpg.rf.cf8902397b22715dbcf08eef6cccc964.jpg
261,C,high,high,data/images/train/high/image2406_jpg.rf.08de31d02e4cf35e9f85178c035b5e58.jpg
262,C,high,high,data/images/train/high/image2408_jpg.rf.cb0162608ce3ef8c7081774bcc9fb354.jpg
263,C,moderate,high,data/images/train/high/image2410_jpg.rf.cddd5949be83b5886e9d873bbe0007cc.jpg
264,C,high,high,data/images/train/high/image2416_jpg.rf.b14f4f3a1d751e2efb37494382d6a9e8.jpg
265,C,junk,high,data/images/train/high/image2418_jpg.rf.7d11277c5259a3b166a6cfa7c171a26e.jpg
265,C,junk,high,data/images/train/high/image399_jpg.rf.ba4d29678fcc6cd0af70066324679ccb.jpg
266,C,high,high,data/images/train/high/image2427_jpg.rf.edc220026e9ea342d18347286863cce5.jpg
267,C,high,high,data/images/train/high/image2444_jpg.rf.57e82e38150ec2b06164a439f3d7b07f.jpg
268,C,moderate,high,data/images/train/high/image244_jpg.rf.958782441628851e805262f4d70b07ac.jpg
269,C,moderate,high,data/images/train/high/image2452_jpg.rf.d9557dc8d068c1f172b889d99b47ca82.jpg
270,C,moderate,high,data/images/train/high/image2453_jpg.rf.2c7254a3ae0642448d885a61226c9413.jpg
271,C,high,high,data/images/train/high/image2454_jpg.rf.fecd6e6884d5df7c4a55696d7a1ea84b.jpg
271,C,high,high,data/images/train/high/image420_jpg.rf.16223601e5ea324d146471492bceb995.jpg
272,C,moderate,high,data/images/train/high/image2463_jpg.rf.10396add03b2b01de60edd74bb4b5434.jpg
273,C,high,high,data/images/train/high/image2471_jpg.rf.686341604a2581e350f869741299c16f.jpg
274,C,high,high,data/images/train/high/image2474_jpg.rf.40f20b2d4d21b0e96694d21e43df2a29.jpg
275,C,junk,high,data/images/train/high/image2476_jpg.rf.4b3d24d5cce4b53c9810f65064add526.jpg
276,C,junk,high,data/images/train/high/image2488_jpg.rf.c1e30be09ab0a4070a5e64715ad4881b.jpg
277,C,moderate,high,data/images/train/high/image2493_jpg.rf.d6e77c536a40d1370f3bd2ebdb44c68d.jpg
278,C,high,high,data/images/train/high/image2520_jpg.rf.bf1c301091491afea071a844e322b727.jpg
279,C,moderate,high,data/images/train/high/image2523_jpg.rf.f678466a3139d1fccf434e2a728a1c5a.jpg
280,C,high,high,data/images/train/high/image2535_jpg.rf.a01c4da8d6ae9b91dbbb9775aa24b55f.jpg
281,C,junk,high,data/images/train/high/image2547_jpg.rf.0814bce6c618b42e851b31a975b8db6d.jpg
282,C,high,high,data/images/train/high/image2549_jpg.rf.c6a091035c802ef242b593de583cc822.jpg
283,C,high,high,data/images/train/high/image2555_jpg.rf.cf70125b69728350921e52bc6f08a81f.jpg
284,C,moderate,high,data/images/train/high/image257_jpg.rf.58dec6e1f6e73bfd628025ab26dcb20b.jpg
285,C,high,high,data/images/train/high/image2582_jpg.rf.c31191fd0a6b5124abc2b00e51085a29.jpg
286,C,high,high,data/images/train/high/image258_jpg.rf.bfe0d376638b509663dfbb27d24ebf9a.jpg
287,C,high,high,data/images/train/high/image259_jpg.rf.acdb7f33cafef20e4fd2aa313288986f.jpg
288,C,high,high,data/images/train/high/image288_jpg.rf.0b4bfda5e35d4813d1235a093f1d0a86.jpg
289,C,moderate,high,data/images/train/high/image28_jpg.rf.353434f19b6b46b1a8957911bc60fbd4.jpg
290,C,moderate,high,data/images/train/high/image294_jpg.rf.5cfbe044054f37ff75ce86e24d8a415d.jpg
291,C,high,high,data/images/train/high/image29_jpg.rf.f72cc10024c77230a65679cdb294f536.jpg
292,C,moderate,high,data/images/train/high/image305_jpg.rf.f8c0e3a9728400a0718b2d030a965302.jpg
293,C,moderate,high,data/images/train/high/image318_jpg.rf.0eca3be3989ad92549388decd2fdda37.jpg
294,C,high,high,data/images/train/high/image331_jpg.rf.09208ae79c777b1baf53a920a1f022ef.jpg
295,C,moderate,high,data/images/train/high/image334_jpg.rf.ae8effa1770386623dbb93b44bb0c50c.jpg
296,C,high,high,data/images/train/high/image338_jpg.rf.1008815ccfa92b4c205771651a8abb65.jpg
297,C,moderate,high,data/images/train/high/image341_jpg.rf.b867fca58335b5a268432fdffcbc0a19.jpg
298,C,high,high,data/images/train/high/image350_jpg.rf.e4253659d9a7f483b22747560c7336a7.jpg
299,C,moderate,high,data/images/train/high/image353_jpg.rf.fe8c7de30cb5cf1f14f2c169103e0835.jpg
300,C,moderate,high,data/images/train/high/image356_jpg.rf.064abf32b894c1576b05e4f6990dad6f.jpg
301,C,moderate,high,data/images/train/high/image358_jpg.rf.7c39d38fdbdb93e47cc656bb172a5204.jpg
302,C,moderate,high,data/images/train/high/image367_jpg.rf.a767f0cb6035aa6d63bf4048449ca964.jpg
303,C,moderate,high,data/images/train/high/image368_jpg.rf.6f2365896fa533556e93bf7861d4d7d5.jpg
304,C,junk,high,data/images/train/high/image379_jpg.rf.8cd2a621c488080019366d566c43066d.jpg
305,C,junk,high,data/images/train/high/image388_jpg.rf.f48c502f6ec25ce872b6ce231a332507.jpg
306,C,junk,high,data/images/train/high/image391_jpg.rf.95cc062787a17cc3c0ed93a6840f39a6.jpg
307,C,junk,high,data/images/train/high/image394_jpg.rf.0c2ba0e4d71bea1d1e98e596ca2faa1e.jpg
307,C,junk,high,data/images/train/high/image677_jpg.rf.45625cd4709fabdab0d0d7c19314d21b.jpg
308,C,high,high,data/images/train/high/image39_jpg.rf.2d53cb2b760094378e1c17fd53b38947.jpg
309,C,high,high,data/images/train/high/image409_jpg.rf.3e1b3c243c6e2cf39352fd13f750b535.jpg
310,C,junk,high,data/images/train/high/image413_jpg.rf.d4a6604b948d8aab2fc50ac722542f81.jpg
311,C,high,high,data/images/train/high/image414_jpg.rf.d7e5a4189fcd014ae469b4f02d46fd6e.jpg
312,C,high,high,data/images/train/high/image430_jpg.rf.991144eb36404c3dcc7c0e049ec7bf43.jpg
313,C,high,high,data/images/train/high/image440_jpg.rf.f1cb97815010c3f67dd107d143f09868.jpg
314,C,high,high,data/images/train/high/image446_jpg.rf.579150feecf6a0ab38cc43e776ef2b7d.jpg
315,C,high,high,data/images/train/high/image459_jpg.rf.81528beb01b14f78b6741ed28fd45eca.jpg
316,C,moderate,high,data/images/train/high/image473_jpg.rf.a24f7581e119dd940c0b7bf1c2e317d5.jpg
317,C,high,high,data/images/train/high/image477_jpg.rf.f6ffaece9911d0df2b718b9ad7decdff.jpg
318,C,moderate,high,data/images/train/high/image482_jpg.rf.466046f42cfc79d0ff95bfda9a21a185.jpg
319,C,moderate,high,data/images/train/high/image485_jpg.rf.42fce3c5b01db08d4d7a12709b5fe522.jpg
320,C,moderate,high,data/images/train/high/image486_jpg.rf.6093e2f420dc1464e2b2d7dba2a29eaf.jpg
321,C,high,high,data/images/train/high/image48_jpg.rf.823993bd5cfb09fbdd3fc8c01f1ca4d9.jpg
322,C,high,high,data/images/train/high/image49-2-_jpg.rf.0d4d29732a83f003dffe4665978fb53b.jpg
323,C,high,high,data/images/train/high/image490_jpg.rf.da04c79b6b09dc0438ca039de4e0630a.jpg
324,C,junk,high,data/images/train/high/image491_jpg.rf.5ac593f364d77054b6fe84f50a235acc.jpg
325,C,junk,high,data/images/train/high/image500_jpg.rf.b77d4440f90b4f9cbaad5da3e57f2e28.jpg
326,C,moderate,high,data/images/train/high/image501_jpg.rf.e0d628b0ee27532ee4043fa15ce31c9a.jpg
327,C,high,high,data/images/train/high/image513_jpg.rf.511fac4c9fa85a0eb0c0929834435c5b.jpg
328,C,high,high,data/images/train/high/image515_jpg.rf.5a55ccfe272225fad422fa3513e83a97.jpg
330,C,moderate,high,data/images/train/high/image55_jpg.rf.94a937906da7c656f895d10ef639cb0a.jpg
331,C,high,high,data/images/train/high/image56_jpg.rf.93ff33affdd3b989cb1afe74909772a8.jpg
332,C,moderate,high,data/images/train/high/image583_jpg.rf.159516629fc46441e11dad4a8967b942.jpg
333,C,high,high,data/images/train/high/image5_jpg.rf.ededb21989f35717c4e6ad64edeb6b43.jpg
334,C,junk,high,data/images/train/high/image602_jpg.rf.5b6732630aa1dcb62d2d6b4ab474c0c3.jpg
335,C,moderate,high,data/images/train/high/image60_jpg.rf.9d88b15006b96c1c90d54303a04c33e6.jpg
336,C,high,high,data/images/train/high/image611_jpg.rf.43949289fe7c312a93cc359b337a2c31.jpg
337,C,low,high,data/images/train/high/image615_jpg.rf.32b447ff5dff47e11d56105b56062bd7.jpg
338,C,moderate,high,data/images/train/high/image61_jpg.rf.711b85fad545637491a2ff19387d014b.jpg
339,C,moderate,high,data/images/train/high/image622_jpg.rf.186b2a828d9292d9c50637a5553acf18.jpg
340,C,moderate,high,data/images/train/high/image623_jpg.rf.f23a7d7571b5326a11497a418fd31ed5.jpg
341,C,moderate,high,data/images/train/high/image624-2-_jpg.rf.0df716db43f4b2dc253b333e5e9a2f22.jpg
342,C,high,high,data/images/train/high/image624_jpg.rf.a68f0de5318f824c13af2de1112d35b0.jpg
343,C,junk,high,data/images/train/high/image630_jpg.rf.f3d617245aa565dbd490ef0f42d875bb.jpg
344,C,high,high,data/images/train/high/image638_jpg.rf.ff7a4c3547db07886c1426bcdf5e277e.jpg
345,C,high,high,data/images/train/high/image643_jpg.rf.f6f0085faa696752a40946c8e06bdb64.jpg
346,C,junk,high,data/images/train/high/image647-2-_jpg.rf.df9fdf289733dfc146873007886efdfa.jpg
347,C,high,high,data/images/train/high/image647_jpg.rf.cb462a8a34aff072e07c69ab1b02c492.jpg
348,C,high,high,data/images/train/high/image648_jpg.rf.85998b00cc866a7481b9135f29e4a3ff.jpg
349,C,high,high,data/images/train/high/image650_jpg.rf.c81804015088dc4ca9b3617a76a52b61.jpg
350,C,high,high,data/images/train/high/image652_jpg.rf.ea781b48cbe19ba1abaf3fa4b27ec9b7.jpg
351,C,high,high,data/images/train/high/image658_jpg.rf.0f1c95540ae77a73f423e94bc1178214.jpg
352,C,high,high,data/images/train/high/image660_jpg.rf.d5b645d3f6c3bdd470ba4c0436ef9fb6.jpg
353,C,high,high,data/images/train/high/image664_jpg.rf.3bd236d2950c01b9bbab907fcaac7497.jpg
354,C,high,high,data/images/train/high/image666_jpg.rf.b6a262df6749546d58abb6c724564ffc.jpg
355,C,high,high,data/images/train/high/image667_jpg.rf.42fcb760757cff6035928ba4abf5637f.jpg
356,C,high,high,data/images/train/high/image668_jpg.rf.a14caae0af58c01a510f2746e1d7ef1a.jpg
357,C,high,high,data/images/train/high/image670_jpg.rf.62a5340603362eb62e90ee977fce10b7.jpg
358,C,high,high,data/images/train/high/image675_jpg.rf.3932db21294ac50f6eddeca8c095032c.jpg
359,C,junk,high,data/images/train/high/image676_jpg.rf.b54bf171665652fd3c30bbb9aeeeb2ee.jpg
360,C,moderate,high,data/images/train/high/image679-2-_jpg.rf.3e854f68d065bf2d9986ce2e82898103.jpg
361,C,high,high,data/images/train/high/image679_jpg.rf.7221fd8f8e4aee4c9740043d3b917812.jpg
362,C,junk,high,data/images/train/high/image685_jpg.rf.3045defda01c8fae9dfb3bffdfe215df.jpg
363,C,junk,high,data/images/train/high/image686_jpg.rf.234bb189a41c456b50ff7f859eb93f4b.jpg
364,C,high,high,data/images/train/high/image690_jpg.rf.e93fd8c9bdcb1d836c0a8df31c45b23d.jpg
365,C,moderate,high,data/images/train/high/image694-2-_jpg.rf.a10bd7ee1484373acd3307f31c6d9b76.jpg
